Date,Season,Ramnagar,Mau,Manikpur,Pahari,Karvi,Ramnagar_Trend,Ramnagar_SMA,Ramnagar_EWMA,Ramnagar_DES,Ramnagar_TES,Ramnagar_ARIMA,Mau_Trend,Mau_SMA,Mau_EWMA,Mau_DES,Mau_TES,Mau_ARIMA,Manikpur_Trend,Manikpur_SMA,Manikpur_EWMA,Manikpur_DES,Manikpur_TES,Manikpur_ARIMA,Pahari_Trend,Pahari_SMA,Pahari_EWMA,Pahari_DES,Pahari_TES,Pahari_ARIMA,Karvi_Trend,Karvi_SMA,Karvi_EWMA,Karvi_DES,Karvi_TES,Karvi_ARIMA
1996-02-29,POMRB,5.3742105263157915,12.515,6.514999999999999,11.431666666666667,9.658,,,5.3742105263157915,5.4654038277211265,4.952690550279765,0.0,,,12.515,11.491479096141886,12.605740201339145,0.0,,,6.514999999999999,11.8916312379039,6.380036894647742,0.0,,,11.431666666666667,10.67848305891325,10.329132348318044,0.0,,,9.658,8.77459804806558,9.724092200029803,0.0
1996-05-31,PREMON,6.953684210526316,15.83,10.045,11.915,10.304,,,6.006000000000002,5.487766535944087,7.562579517708171,3.957256738020102e-11,,,13.841000000000001,12.183750907013769,14.599905820059153,12.514869375142826,,,7.926999999999999,15.101621385933369,9.482373170623738,6.514979647257702,,,11.625,10.99448602908007,12.643609622167475,11.431625228951596,,,9.9164,9.14099872857201,9.82293941684351,9.65796717099688
1996-08-31,MONSOON,3.804444444444445,8.36,3.5175,7.833333333333332,5.6225000000000005,5.180116959064329,,5.125377777777779,5.510220739744419,3.358471199909668,-3.990293074522407e-11,11.86125,,11.6486,11.673663526137506,9.910909832557394,13.936996261191272,6.266875000000001,,6.163199999999999,10.910797323337425,5.125795177565654,8.753476565786912,9.986875,,10.108333333333333,10.03704189359675,9.602315279447271,11.76934442670571,8.709125,,8.198839999999999,8.348569305855843,6.063159266843046,10.08412361180916
1996-11-30,POMKH,4.5244444444444465,10.545,5.1775,9.211666666666666,8.89,5.168910818713451,5.1641959064327505,4.885004444444446,5.532766820274681,4.6054008889634614,-5.889601815068934e-11,11.99375,11.8125,11.20716,11.559318914415943,10.487156583638061,12.810805602264512,6.278437500000001,6.313750000000001,5.76892,8.203525431119001,5.4975025345552915,5.6606178440856425,9.910458333333333,10.097916666666666,9.749666666666666,9.759060556433505,9.668896408342475,9.293508191627083,8.305375,8.618625,8.475304,8.48730754540332,8.495020240814481,7.560616591850579
1997-02-28,POMRB,5.5015789473684205,12.905,6.1400000000000015,10.543333333333333,10.382,5.194463364293086,5.196038011695908,5.131634245614036,5.555405153915949,5.233065302021725,4.749916602092631,11.975,11.91,11.886296,11.809890689552287,12.74224765900247,11.438413111256683,6.3740625,6.220000000000001,5.917352000000001,6.825299149168215,5.779108593530379,5.442783109571444,9.955916666666667,9.875833333333334,10.067133333333333,9.947824122153344,9.56634787637359,10.22954156436611,7.821562500000001,8.799624999999999,9.2379824,8.93711772420463,9.984814205969544,9.282681903070184
1997-05-31,PREMON,6.736666666666667,16.5,10.5125,12.191999999999998,6.35,5.307446922299622,5.141783625730996,5.773647214035089,5.5781361185907645,7.811893999311968,6.145911090669851,11.666875,12.0775,13.731777600000001,12.555515373139992,14.832091294872,14.711100348183614,6.3803125000000005,6.336874999999999,7.755411200000001,9.077865968897807,8.991760829714927,8.355590471001216,9.895541666666666,9.945083333333335,10.917079999999999,10.558189327260365,11.829123269050363,10.877296941913793,7.709499999999999,7.811124999999999,8.082789439999999,8.358267735947045,10.376868602884901,10.185084693139718
1997-08-31,MONSOON,4.225882352941177,7.54,3.815,7.920000000000001,5.706,5.365126902734778,5.247143102855179,5.154541269597524,5.6009600867503915,3.5131203260362307,3.3625020344670227,11.035625,11.8725,11.25506656,11.871086584826195,10.308343662443695,10.116409168763546,6.190625,6.411249999999999,6.17924672,6.066495270744587,5.103008612784452,4.479402652567542,9.401729166666666,9.966750000000001,9.718247999999999,9.753738813395197,9.237310483598973,9.891413299031244,7.227249999999999,7.831999999999999,7.132073664,7.763456559484721,4.852159555055524,5.250253335900112
1997-11-30,POMKH,5.006875,8.9,4.9300000000000015,8.642000000000001,7.9099999999999975,5.385713848039216,5.367750741744068,5.095474761758514,5.6238774447051325,4.814208111770837,3.9988634007989483,10.375625,11.46125,10.313039936,11.485524854142975,10.42508318789414,10.878090397222802,5.5565625,6.349374999999998,5.6795480320000005,4.878842226041183,5.631105053259912,5.4787183659035685,8.726166666666668,9.824333333333335,9.2877488,9.39402127791518,9.489893014862018,9.239854304561412,7.392999999999999,7.586999999999998,7.443244198399999,7.810484909036235,7.9319615552409966,8.259794711437205
1998-02-28,POMRB,5.4805882352941175,9.5,4.87,7.1625,7.504,5.356861213235295,5.362503063725493,5.249520151172756,5.64688857403778,5.497418034566993,5.092846679398394,10.105,10.61,9.9878239616,11.243789152873333,12.0827157448141,11.527006069009117,5.01625,6.0318749999999985,5.3557288192,4.300348634312327,5.726626898520703,6.289796869180975,8.192583333333333,8.979125000000003,8.437649279999999,8.711764221349116,9.226466670817906,9.979735515608883,7.843249999999999,6.867499999999998,7.467546519039999,7.753537375354343,9.280132630152874,9.26391656359828
1998-05-31,PREMON,6.922352941176469,14.625,6.71,10.168333333333333,10.554,5.330629595588235,5.408924632352943,5.918653267174241,5.669993860127751,8.018322040557802,6.404076524474624,10.06,10.14125,11.84269437696,11.793567852235055,13.136312159512112,13.906048842403143,4.780312500000001,5.081249999999999,5.89743729152,5.40421387571351,8.34479097109805,8.889798160129226,7.808166666666667,8.473208333333337,9.129922901333332,9.099108987075097,10.236957145712644,9.482885098280846,7.669249999999999,7.918499999999998,8.702127911424,8.41013193212279,7.8376424400564035,6.6912145817285715
1998-08-31,MONSOON,3.809375,7.25,3.295,5.675,5.104,5.382151756535946,5.304797794117649,5.074941960304544,5.693193680251356,3.715337790666954,3.766252281094965,10.30125,10.06875,10.005616626176,11.175423122556268,8.544919550995896,7.505546648071151,4.725625,4.951249999999999,4.856462374912001,3.9916136849969126,2.915260835916758,2.1660531582630362,7.8670625,7.911958333333336,7.7479537408,8.07299725892296,7.467449480591914,8.293467121429433,7.7978125,7.767999999999998,7.262876746854401,7.665222866672441,5.818590554926821,7.706521070666192
1998-11-30,POMKH,5.213529411764705,8.83,3.5625000000000004,7.811666666666667,7.12,5.454753880718954,5.356461397058824,5.130376940888609,5.7164884291291305,4.890824499057959,4.469904942556741,10.466249999999999,10.05125,9.5353699757056,10.879144549409407,9.217787063871654,9.462864302780321,5.0884374999999995,4.609374999999998,4.338877424947201,3.349942278558156,4.25768286749825,3.57066223250619,8.130708333333333,7.704375000000002,7.773438911146667,7.9658617032269134,7.524366518028474,7.790489262470556,8.081875,7.570499999999999,7.205726048112641,7.553189059920509,8.147119722255802,7.587720954846512
1999-02-28,POMRB,5.686111111111113,11.5,5.8,8.463999999999999,9.3225,5.5096114174836615,5.407842116013073,5.35267060897761,5.739878493546585,5.600432128081752,5.207118731486917,10.286875,10.55125,10.32122198542336,11.019618938331297,11.304679736487047,10.775631022785596,5.2409375,4.841874999999998,4.92332645496832,4.643046704773127,4.35609638946919,3.6821701992180587,8.266354166666666,8.029750000000002,8.049663346688,8.078853274224134,7.728420495175546,8.464130687443363,8.086875000000001,8.025125,8.052435628867585,7.972591606469931,8.718976468504898,7.770158757360723
1999-05-31,PREMON,7.2976470588235305,13.945,8.682500000000001,10.976,11.008,5.512879901960785,5.501665645424838,6.130661188915978,5.7633642655009,8.142145406835956,6.558716627278266,10.1825,10.38125,11.770733191254017,11.501072221585156,13.406815782320091,14.786075684836536,5.161250000000001,5.334999999999998,6.426995872980992,8.0666351325852,8.097560335361806,7.508606555472666,8.224083333333333,8.23166666666667,9.220198008012801,8.885418569942379,9.89178326304961,10.105213928306416,8.241875,8.138624999999998,9.23466137732055,8.683528470742784,9.198302867650607,9.648243965517645
1999-08-31,MONSOON,3.8729411764705866,6.495,2.5425,5.9525000000000015,4.69,5.534355392156863,5.517557189542485,5.227573183937821,5.786946127769745,3.890209694833544,3.763902967350023,9.998125,10.192499999999999,9.660439914752411,10.813309954555137,8.456665866454262,7.743317938896095,5.2175,5.146874999999998,4.873197523788595,5.674933526259359,3.751877222638588,3.5715229869918907,8.206625,8.30104166666667,7.913118804807681,8.00223924737374,7.597023233495275,8.048071418293242,8.4398125,8.035124999999997,7.41679682639233,7.781200889295761,6.022075009329687,6.888234724760446
1999-11-30,POMKH,5.176111111111111,8.75,3.6774999999999993,7.1960000000000015,8.774000000000001,5.653302287581699,5.508202614379087,5.206988354807137,5.810624481810842,5.043101351408143,4.713988519998113,9.699375000000002,10.1725,9.296263948851447,10.557072182806843,8.87787719720725,8.792232261267042,5.0575,5.1756249999999975,4.394918514273157,4.535129768674498,4.318367690133629,4.1101467015974436,8.213125000000002,8.147125000000003,7.626271282884609,7.73774211077913,7.714857312831703,7.864307430728481,8.2640625,8.448624999999998,7.9596780958353985,8.02263772291573,8.062807543108978,7.029293079189982
2000-02-29,POMRB,5.895333333333332,10.105,6.135,8.94,9.252,5.647157329598506,5.560508169934642,5.482326346217615,5.834399721414363,5.714200882958753,5.325806479017042,9.79578125,9.82375,9.619758369310869,10.537644690366129,11.062870036596292,10.68899952518146,4.949921874999999,5.259374999999998,5.090951108563894,5.478009995305462,4.443302152348242,5.210577862482682,7.463562500000001,8.266125000000002,8.151762769730766,8.055321258815018,7.586930124890872,8.142502185644158,8.239125000000001,8.431,8.47660685750124,8.31882690930933,9.630436354618793,9.257980204162612
2000-05-31,PREMON,8.04,12.95,7.0675,10.552,9.6725,5.6017512400793645,5.746096405228759,6.505395807730569,5.858272245503665,8.275291206231369,6.748750787955025,9.9690625,9.575000000000001,10.951855021586521,10.941169453039812,12.729746881949344,14.021006614405557,5.15453125,4.855624999999997,5.881570665138336,6.8686107237775,8.305758727532629,8.199333148428817,6.86975,8.160125000000003,9.11185766183846,8.746126099706165,10.004579657268613,10.390005152369692,8.426625000000001,8.097124999999998,8.954964114500743,8.644079293976986,10.073063949453477,10.12230313372512
2000-08-31,MONSOON,3.0814285714285714,8.26125,3.296875,0.38,5.8260000000000005,5.847474702380953,5.548218253968255,5.13580891320977,5.882242439685909,4.147024484319563,3.7787868104091804,10.11015625,10.016562500000001,9.875613012951913,10.594439651803357,7.659597312746163,6.662649470673626,5.1990625,5.044218749999997,4.847692399083002,5.040706879644222,3.0698468109579853,2.4491572176138146,7.0326249999999995,6.767000000000003,5.619114597103076,6.291704815680804,7.488763195335764,7.472897663161155,8.51040625,8.381124999999999,7.703378468700446,8.01167473633399,5.366635249945304,5.721220383579395
2000-11-30,POMKH,5.604375,8.37,4.5600000000000005,8.017999999999999,9.138,5.862506087662338,5.655284226190477,5.323235347925862,5.906310716709151,5.087105782521512,4.829953757613632,10.368125,9.9215625,9.273367807771148,10.313423669007976,9.048305494767474,9.101454211147338,5.378281250000001,5.264843749999998,4.732615439449801,4.586251456787311,4.337703337617016,3.931677323398638,7.359249999999999,6.972500000000003,6.578668758261845,6.766532492857618,5.356385826471802,4.802375351890047,8.763375,8.472124999999998,8.277227081220268,8.284178294826264,8.523243137769457,8.334599958584413
2001-02-28,POMRB,7.432857142857142,11.61375,5.60875,9.421,9.55825,5.7149340503246755,6.039665178571429,6.167084065898374,5.93047747668001,5.836209946350278,5.454435139961703,10.40484375,10.298749999999998,10.209520684662689,10.551710545238867,11.025545129244156,10.888254937164259,5.581171875,5.133281249999998,5.083069263669881,5.073408631105107,4.884102503033853,5.496456293679395,8.539708333333333,7.092750000000002,7.7156012549571065,7.50801867771297,6.538198583932568,8.71987846429392,8.9260625,8.548687499999998,8.78963624873216,8.591087235274488,9.788667002591808,9.25937412563108
2001-05-31,PREMON,6.622727272727274,13.505,9.0275,12.684000000000001,11.39,5.641630478896104,5.685346996753248,6.349341348629935,5.954743117934646,8.684649624393687,7.065445619653278,10.565312500000001,10.4375,11.527712410797614,11.03518744567053,13.275971218809001,14.197520472538976,5.450937499999999,5.623281249999998,6.660841558201929,8.165674290066924,8.27436906265298,7.868670054768535,9.415375000000001,7.625750000000002,9.702960752974263,8.976063460693343,9.585802044061705,10.406097727436698,8.6505625,8.978062499999998,9.829781749239295,9.248768047903138,10.276296804828867,9.749230087217821
2001-08-31,MONSOON,3.318125,8.0,2.96,7.691666666666667,5.41,5.329466044372295,5.744521103896106,5.136854809177961,5.979108040691725,4.185576958934374,3.5728167982629313,10.86921875,10.372187499999999,10.116627446478567,10.636410673622,8.209133928701473,7.596344412609653,5.349843750000001,5.539062499999998,5.180504934921157,5.741875586827517,4.010810153257884,3.8706876642965913,9.453208333333334,9.453666666666669,8.898443118451226,8.569435010371011,8.120413276947275,6.683419419474203,8.59053125,8.874062499999999,8.061869049543578,8.38296098810021,6.298748823527866,7.166185747445065
